"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-11",,,"45",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-12",,,"46",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-13",,,"63",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-14",,,"48",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-15",,,"38",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-16",,,"47",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-17",,,"62",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-18",,,"58",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-19",,,"45",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-20",,,"47",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-21",,,"39",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-22",,,"51",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-23",,,"42",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-24",,,"53",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-25",,,"49",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-26",,,"38",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-27",,,"20",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-28",,,"54",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-29",,,"73",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-30",,,"63",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1984-12-31",,,"42",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-01",,,"45",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-02",,,"40",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-03",,,"35",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-04",,,"34",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-05",,,"34",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-06",,,"37",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-07",,,"37",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-08",,,"33",",,0","11",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-09",,,"20",",,0","9",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-10",,,"22",",,0","12",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-11",,,"24",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-12",,,"28",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-13",,,"37",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-14",,,"34",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-15",,,"38",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-16",,,"19",",,0","7",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-17",,,"23",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-18",,,"29",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-19",,,"34",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-20",,,"26",",,0","9",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-21",,,"12",",,0","6",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-22",,,"31",",,0","7",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-23",,,"34",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-24",,,"35",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-25",,,"35",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-26",,,"30",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-27",,,"28",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-28",,,"36",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-29",,,"32",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-30",,,"32",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-01-31",,,"33",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-01",,,"34",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-02",,,"34",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-03",,,"29",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-04",,,"28",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-05",,,"24",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-06",,,"24",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-07",,,"26",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-08",,,"14",",,0","8",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-09",,,"29",",,0","9",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-10",,,"42",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-11",,,"35",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-12",,,"44",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-13",,,"46",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-14",,,"40",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-15",,,"39",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-16",,,"34",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-17",,,"46",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-18",,,"42",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-19",,,"50",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-20",,,"43",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-21",,,"39",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-22",,,"56",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-23",,,"52",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-24",,,"70",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-25",,,"61",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-26",,,"48",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-27",,,"53",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-02-28",,,"39",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-01",,,"57",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-02",,,"60",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-03",,,"42",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-04",,,"31",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-05",,,"41",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-06",,,"33",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-07",,,"37",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-08",,,"55",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-09",,,"53",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-10",,,"44",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-11",,,"57",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-12",,,"53",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-13",,,"51",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-14",,,"50",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-15",,,"44",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-16",,,"45",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-17",,,"53",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-18",,,"38",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-19",,,"42",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-20",,,"60",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-21",,,"42",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-22",,,"40",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-23",,,"55",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-24",,,"47",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-25",,,"44",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-26",,,"49",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-27",,,"58",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-28",,,"74",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-29",,,"63",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-30",,,"56",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-03-31",,,"42",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-01",,,"40",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-02",,,"46",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-03",,,"46",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-04",,,"53",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-05",,,"59",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-06",,,"68",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-07",,,"59",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-08",,,"51",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-09",,,"47",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-10",,,"45",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-11",,,"57",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-12",,,"57",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-13",,,"52",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-14",,,"47",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-15",,,"71",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-16",,,"71",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-17",,,"53",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-18",,,"50",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-19",,,"66",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-20",,,"52",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-21",,,"60",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-22",,,"62",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-23",,,"48",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-24",,,"53",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-25",,,"67",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-26",,,"79",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-27",,,"62",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-28",,,"62",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-29",,,"60",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-04-30",,,"84",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-01",,,"77",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-02",,,"56",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-03",,,"48",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-04",,,"66",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-05",,,"70",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-06",,,"49",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-07",,,"67",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-08",,,"57",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-09",,,"62",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-10",,,"82",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-11",,,"89",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-12",,,"65",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-13",,,"82",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-14",,,"70",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-15",,,"64",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-16",,,"73",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-17",,,"69",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-18",,,"63",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-19",,,"61",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-20",,,"83",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-21",,,"77",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-22",,,"72",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-23",,,"62",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-24",,,"70",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-25",,,"69",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-26",,,"64",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-27",,,"87",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-28",,,"65",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-29",,,"59",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-30",,,"75",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-05-31",,,"76",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-01",,,"77",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-02",,,"82",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-03",,,"82",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-04",,,"69",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-05",,,"60",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-06",,,"69",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-07",,,"76",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-08",,,"72",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-09",,,"74",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-10",,,"84",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-11",,,"80",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-12",,,"69",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-13",,,"68",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-14",,,"68",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-15",,,"76",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-16",,,"65",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-17",,,"76",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-18",,,"76",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-19",,,"77",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-20",,,"79",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-21",,,"78",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-22",,,"80",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-23",,,"76",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-24",,,"78",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-25",,,"70",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-26",,,"64",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-27",,,"58",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-28",,,"62",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-29",,,"58",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-06-30",,,"69",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-01",,,"69",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-02",,,"77",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-03",,,"81",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-04",,,"85",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-05",,,"84",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-06",,,"85",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-07",,,"86",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-08",,,"81",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-09",,,"80",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-10",,,"86",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-11",,,"85",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-12",,,"79",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-13",,,"82",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-14",,,"86",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-15",,,"85",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-16",,,"81",",,0","73",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-17",,,"76",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-18",,,"79",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-19",,,"88",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-20",,,"92",",,0","72",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-21",,,"83",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-22",,,"87",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-23",,,"79",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-24",,,"83",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1985-07-25",,,"86",",,0","61",",,0"
